"","year","month","day","country","activity","disease"
"3292",2009,4,19,"Bolivia",0.142,"dengue"
"3293",2009,4,19,"Brazil",0.255,"dengue"
"3294",2009,4,19,"India",0.023,"dengue"
"3295",2009,4,19,"Indonesia",0.211,"dengue"
"3296",2009,4,19,"Mexico",0.121,"dengue"
"3297",2009,4,19,"Philippines",0.071,"dengue"
"3298",2009,4,19,"Singapore",0.141,"dengue"
"3299",2009,4,19,"Thailand",0.078,"dengue"
"3300",2009,4,19,"Venezuela",0.227,"dengue"
"3301",2009,4,26,"Argentina",0.971,"dengue"
"3302",2009,4,26,"Bolivia",0.156,"dengue"
"3303",2009,4,26,"Brazil",0.235,"dengue"
"3304",2009,4,26,"India",0.019,"dengue"
"3305",2009,4,26,"Indonesia",0.217,"dengue"
"3306",2009,4,26,"Mexico",0.079,"dengue"
"3307",2009,4,26,"Philippines",0.078,"dengue"
"3308",2009,4,26,"Singapore",0.123,"dengue"
"3309",2009,4,26,"Thailand",0.1,"dengue"
"3310",2009,4,26,"Venezuela",0.226,"dengue"
"3311",2009,5,3,"Argentina",1,"dengue"
"3312",2009,5,3,"Bolivia",0.164,"dengue"
"3313",2009,5,3,"Brazil",0.214,"dengue"
"3314",2009,5,3,"India",0.024,"dengue"
"3315",2009,5,3,"Indonesia",0.215,"dengue"
"3316",2009,5,3,"Mexico",0.07,"dengue"
"3317",2009,5,3,"Philippines",0.078,"dengue"
"3318",2009,5,3,"Singapore",0.115,"dengue"
"3319",2009,5,3,"Thailand",0.099,"dengue"
"3320",2009,5,3,"Venezuela",0.194,"dengue"
"3321",2009,5,10,"Argentina",0.916,"dengue"
"3322",2009,5,10,"Bolivia",0.143,"dengue"
"3323",2009,5,10,"Brazil",0.23,"dengue"
"3324",2009,5,10,"India",0.021,"dengue"
"3325",2009,5,10,"Indonesia",0.192,"dengue"
"3326",2009,5,10,"Mexico",0.103,"dengue"
"3327",2009,5,10,"Philippines",0.075,"dengue"
"3328",2009,5,10,"Singapore",0.107,"dengue"
"3329",2009,5,10,"Thailand",0.125,"dengue"
"3330",2009,5,10,"Venezuela",0.207,"dengue"
"3331",2009,5,17,"Argentina",0.619,"dengue"
"3332",2009,5,17,"Bolivia",0.111,"dengue"
"3333",2009,5,17,"Brazil",0.23,"dengue"
"3334",2009,5,17,"India",0.019,"dengue"
"3335",2009,5,17,"Indonesia",0.187,"dengue"
"3336",2009,5,17,"Mexico",0.151,"dengue"
"3337",2009,5,17,"Philippines",0.089,"dengue"
"3338",2009,5,17,"Singapore",0.113,"dengue"
"3339",2009,5,17,"Thailand",0.202,"dengue"
"3340",2009,5,17,"Venezuela",0.212,"dengue"
"3341",2009,5,24,"Argentina",0.489,"dengue"
"3342",2009,5,24,"Bolivia",0.1,"dengue"
"3343",2009,5,24,"Brazil",0.206,"dengue"
"3344",2009,5,24,"India",0.023,"dengue"
"3345",2009,5,24,"Indonesia",0.177,"dengue"
"3346",2009,5,24,"Mexico",0.144,"dengue"
"3347",2009,5,24,"Philippines",0.087,"dengue"
"3348",2009,5,24,"Singapore",0.117,"dengue"
"3349",2009,5,24,"Thailand",0.227,"dengue"
"3350",2009,5,24,"Venezuela",0.184,"dengue"
"3351",2009,5,31,"Argentina",0.412,"dengue"
"3352",2009,5,31,"Bolivia",0.084,"dengue"
"3353",2009,5,31,"Brazil",0.166,"dengue"
"3354",2009,5,31,"India",0.031,"dengue"
"3355",2009,5,31,"Indonesia",0.175,"dengue"
"3356",2009,5,31,"Mexico",0.117,"dengue"
"3357",2009,5,31,"Philippines",0.087,"dengue"
"3358",2009,5,31,"Singapore",0.1,"dengue"
"3359",2009,5,31,"Thailand",0.235,"dengue"
"3360",2009,5,31,"Venezuela",0.181,"dengue"
"3361",2009,6,7,"Argentina",0.357,"dengue"
"3362",2009,6,7,"Bolivia",0.099,"dengue"
"3363",2009,6,7,"Brazil",0.108,"dengue"
"3364",2009,6,7,"India",0.041,"dengue"
"3365",2009,6,7,"Indonesia",0.176,"dengue"
"3366",2009,6,7,"Mexico",0.11,"dengue"
"3367",2009,6,7,"Philippines",0.181,"dengue"
"3368",2009,6,7,"Singapore",0.1,"dengue"
"3369",2009,6,7,"Thailand",0.231,"dengue"
"3370",2009,6,7,"Venezuela",0.199,"dengue"
"3371",2009,6,14,"Argentina",0.263,"dengue"
"3372",2009,6,14,"Bolivia",0.096,"dengue"
"3373",2009,6,14,"Brazil",0.111,"dengue"
"3374",2009,6,14,"India",0.041,"dengue"
"3375",2009,6,14,"Indonesia",0.174,"dengue"
"3376",2009,6,14,"Mexico",0.098,"dengue"
"3377",2009,6,14,"Philippines",0.178,"dengue"
"3378",2009,6,14,"Singapore",0.095,"dengue"
"3379",2009,6,14,"Thailand",0.248,"dengue"
"3380",2009,6,14,"Venezuela",0.205,"dengue"
"3381",2009,6,21,"Argentina",0.217,"dengue"
"3382",2009,6,21,"Bolivia",0.074,"dengue"
"3383",2009,6,21,"Brazil",0.088,"dengue"
"3384",2009,6,21,"India",0.051,"dengue"
"3385",2009,6,21,"Indonesia",0.176,"dengue"
"3386",2009,6,21,"Mexico",0.102,"dengue"
"3387",2009,6,21,"Philippines",0.182,"dengue"
"3388",2009,6,21,"Singapore",0.097,"dengue"
"3389",2009,6,21,"Thailand",0.224,"dengue"
"3390",2009,6,21,"Venezuela",0.195,"dengue"
"3391",2009,6,28,"Argentina",0.145,"dengue"
"3392",2009,6,28,"Bolivia",0.064,"dengue"
"3393",2009,6,28,"Brazil",0.069,"dengue"
"3394",2009,6,28,"India",0.053,"dengue"
"3395",2009,6,28,"Indonesia",0.154,"dengue"
"3396",2009,6,28,"Mexico",0.097,"dengue"
"3397",2009,6,28,"Philippines",0.19,"dengue"
"3398",2009,6,28,"Singapore",0.095,"dengue"
"3399",2009,6,28,"Thailand",0.181,"dengue"
"3400",2009,6,28,"Venezuela",0.18,"dengue"
"3401",2009,7,5,"Argentina",0.101,"dengue"
"3402",2009,7,5,"Bolivia",0.048,"dengue"
"3403",2009,7,5,"Brazil",0.07,"dengue"
"3404",2009,7,5,"India",0.061,"dengue"
"3405",2009,7,5,"Indonesia",0.17,"dengue"
"3406",2009,7,5,"Mexico",0.102,"dengue"
"3407",2009,7,5,"Philippines",0.19,"dengue"
"3408",2009,7,5,"Singapore",0.099,"dengue"
"3409",2009,7,5,"Thailand",0.141,"dengue"
"3410",2009,7,5,"Venezuela",0.177,"dengue"
"3411",2009,7,12,"Argentina",0.128,"dengue"
"3412",2009,7,12,"Bolivia",0.055,"dengue"
"3413",2009,7,12,"Brazil",0.064,"dengue"
"3414",2009,7,12,"India",0.068,"dengue"
"3415",2009,7,12,"Indonesia",0.17,"dengue"
"3416",2009,7,12,"Mexico",0.112,"dengue"
"3417",2009,7,12,"Philippines",0.176,"dengue"
"3418",2009,7,12,"Singapore",0.111,"dengue"
"3419",2009,7,12,"Thailand",0.189,"dengue"
"3420",2009,7,12,"Venezuela",0.187,"dengue"
"3421",2009,7,19,"Argentina",0.106,"dengue"
"3422",2009,7,19,"Bolivia",0.077,"dengue"
"3423",2009,7,19,"Brazil",0.049,"dengue"
"3424",2009,7,19,"India",0.064,"dengue"
"3425",2009,7,19,"Indonesia",0.159,"dengue"
"3426",2009,7,19,"Mexico",0.117,"dengue"
"3427",2009,7,19,"Philippines",0.16,"dengue"
"3428",2009,7,19,"Singapore",0.105,"dengue"
"3429",2009,7,19,"Thailand",0.17,"dengue"
"3430",2009,7,19,"Venezuela",0.183,"dengue"
"3431",2009,7,26,"Argentina",0.159,"dengue"
"3432",2009,7,26,"Bolivia",0.069,"dengue"
"3433",2009,7,26,"Brazil",0.052,"dengue"
"3434",2009,7,26,"India",0.064,"dengue"
"3435",2009,7,26,"Indonesia",0.147,"dengue"
"3436",2009,7,26,"Mexico",0.121,"dengue"
"3437",2009,7,26,"Philippines",0.14,"dengue"
"3438",2009,7,26,"Singapore",0.1,"dengue"
"3439",2009,7,26,"Thailand",0.145,"dengue"
"3440",2009,7,26,"Venezuela",0.192,"dengue"
"3441",2009,8,2,"Argentina",0.169,"dengue"
"3442",2009,8,2,"Bolivia",0.049,"dengue"
"3443",2009,8,2,"Brazil",0.055,"dengue"
"3444",2009,8,2,"India",0.084,"dengue"
"3445",2009,8,2,"Indonesia",0.161,"dengue"
"3446",2009,8,2,"Mexico",0.18,"dengue"
"3447",2009,8,2,"Philippines",0.131,"dengue"
"3448",2009,8,2,"Singapore",0.107,"dengue"
"3449",2009,8,2,"Thailand",0.147,"dengue"
"3450",2009,8,2,"Venezuela",0.191,"dengue"
"3451",2009,8,9,"Argentina",0.142,"dengue"
"3452",2009,8,9,"Bolivia",0.058,"dengue"
"3453",2009,8,9,"Brazil",0.058,"dengue"
"3454",2009,8,9,"India",0.096,"dengue"
"3455",2009,8,9,"Indonesia",0.177,"dengue"
"3456",2009,8,9,"Mexico",0.198,"dengue"
"3457",2009,8,9,"Philippines",0.126,"dengue"
"3458",2009,8,9,"Singapore",0.098,"dengue"
"3459",2009,8,9,"Thailand",0.144,"dengue"
"3460",2009,8,9,"Venezuela",0.195,"dengue"
"3461",2009,8,16,"Argentina",0.152,"dengue"
"3462",2009,8,16,"Bolivia",0.066,"dengue"
"3463",2009,8,16,"Brazil",0.078,"dengue"
"3464",2009,8,16,"India",0.106,"dengue"
"3465",2009,8,16,"Indonesia",0.133,"dengue"
"3466",2009,8,16,"Mexico",0.218,"dengue"
"3467",2009,8,16,"Philippines",0.143,"dengue"
"3468",2009,8,16,"Singapore",0.098,"dengue"
"3469",2009,8,16,"Thailand",0.165,"dengue"
"3470",2009,8,16,"Venezuela",0.201,"dengue"
"3471",2009,8,23,"Argentina",0.212,"dengue"
"3472",2009,8,23,"Bolivia",0.055,"dengue"
"3473",2009,8,23,"Brazil",0.079,"dengue"
"3474",2009,8,23,"India",0.114,"dengue"
"3475",2009,8,23,"Indonesia",0.151,"dengue"
"3476",2009,8,23,"Mexico",0.271,"dengue"
"3477",2009,8,23,"Philippines",0.156,"dengue"
"3478",2009,8,23,"Singapore",0.087,"dengue"
"3479",2009,8,23,"Thailand",0.168,"dengue"
"3480",2009,8,23,"Venezuela",0.23,"dengue"
"3481",2009,8,30,"Argentina",0.224,"dengue"
"3482",2009,8,30,"Bolivia",0.066,"dengue"
"3483",2009,8,30,"Brazil",0.076,"dengue"
"3484",2009,8,30,"India",0.098,"dengue"
"3485",2009,8,30,"Indonesia",0.145,"dengue"
"3486",2009,8,30,"Mexico",0.452,"dengue"
"3487",2009,8,30,"Philippines",0.171,"dengue"
"3488",2009,8,30,"Singapore",0.086,"dengue"
"3489",2009,8,30,"Thailand",0.139,"dengue"
"3490",2009,8,30,"Venezuela",0.239,"dengue"
"3491",2009,9,6,"Argentina",0.166,"dengue"
"3492",2009,9,6,"Bolivia",0.07,"dengue"
"3493",2009,9,6,"Brazil",0.064,"dengue"
"3494",2009,9,6,"India",0.112,"dengue"
"3495",2009,9,6,"Indonesia",0.136,"dengue"
"3496",2009,9,6,"Mexico",0.652,"dengue"
"3497",2009,9,6,"Philippines",0.176,"dengue"
"3498",2009,9,6,"Singapore",0.084,"dengue"
"3499",2009,9,6,"Thailand",0.137,"dengue"
"3500",2009,9,6,"Venezuela",0.252,"dengue"
"3501",2009,9,13,"Argentina",0.147,"dengue"
"3502",2009,9,13,"Bolivia",0.056,"dengue"
"3503",2009,9,13,"Brazil",0.08,"dengue"
"3504",2009,9,13,"India",0.125,"dengue"
"3505",2009,9,13,"Indonesia",0.116,"dengue"
"3506",2009,9,13,"Mexico",0.769,"dengue"
"3507",2009,9,13,"Philippines",0.184,"dengue"
"3508",2009,9,13,"Singapore",0.085,"dengue"
"3509",2009,9,13,"Thailand",0.125,"dengue"
"3510",2009,9,13,"Venezuela",0.252,"dengue"
"3511",2009,9,20,"Argentina",0.149,"dengue"
"3512",2009,9,20,"Bolivia",0.034,"dengue"
"3513",2009,9,20,"Brazil",0.065,"dengue"
"3514",2009,9,20,"India",0.14,"dengue"
"3515",2009,9,20,"Indonesia",0.108,"dengue"
"3516",2009,9,20,"Mexico",0.943,"dengue"
"3517",2009,9,20,"Philippines",0.186,"dengue"
"3518",2009,9,20,"Singapore",0.094,"dengue"
"3519",2009,9,20,"Thailand",0.104,"dengue"
"3520",2009,9,20,"Venezuela",0.28,"dengue"
"3521",2009,9,27,"Argentina",0.21,"dengue"
"3522",2009,9,27,"Bolivia",0.044,"dengue"
"3523",2009,9,27,"Brazil",0.063,"dengue"
"3524",2009,9,27,"India",0.173,"dengue"
"3525",2009,9,27,"Indonesia",0.135,"dengue"
"3526",2009,9,27,"Mexico",1,"dengue"
"3527",2009,9,27,"Philippines",0.161,"dengue"
"3528",2009,9,27,"Singapore",0.091,"dengue"
"3529",2009,9,27,"Thailand",0.093,"dengue"
"3530",2009,9,27,"Venezuela",0.347,"dengue"
"3531",2009,10,4,"Argentina",0.287,"dengue"
"3532",2009,10,4,"Bolivia",0.048,"dengue"
"3533",2009,10,4,"Brazil",0.053,"dengue"
"3534",2009,10,4,"India",0.215,"dengue"
"3535",2009,10,4,"Indonesia",0.138,"dengue"
"3536",2009,10,4,"Mexico",0.977,"dengue"
"3537",2009,10,4,"Philippines",0.167,"dengue"
"3538",2009,10,4,"Singapore",0.091,"dengue"
"3539",2009,10,4,"Thailand",0.08,"dengue"
"3540",2009,10,4,"Venezuela",0.405,"dengue"
"3541",2009,10,11,"Argentina",0.347,"dengue"
"3542",2009,10,11,"Bolivia",0.049,"dengue"
"3543",2009,10,11,"Brazil",0.044,"dengue"
"3544",2009,10,11,"India",0.241,"dengue"
"3545",2009,10,11,"Indonesia",0.139,"dengue"
"3546",2009,10,11,"Mexico",0.988,"dengue"
"3547",2009,10,11,"Philippines",0.159,"dengue"
"3548",2009,10,11,"Singapore",0.091,"dengue"
"3549",2009,10,11,"Thailand",0.069,"dengue"
"3550",2009,10,11,"Venezuela",0.473,"dengue"
"3551",2009,10,18,"Argentina",0.463,"dengue"
"3552",2009,10,18,"Bolivia",0.057,"dengue"
"3553",2009,10,18,"Brazil",0.074,"dengue"
"3554",2009,10,18,"India",0.292,"dengue"
"3555",2009,10,18,"Indonesia",0.135,"dengue"
"3556",2009,10,18,"Mexico",0.847,"dengue"
"3557",2009,10,18,"Philippines",0.147,"dengue"
"3558",2009,10,18,"Singapore",0.094,"dengue"
"3559",2009,10,18,"Thailand",0.066,"dengue"
"3560",2009,10,18,"Venezuela",0.586,"dengue"
"3561",2009,10,25,"Argentina",0.46,"dengue"
"3562",2009,10,25,"Bolivia",0.043,"dengue"
"3563",2009,10,25,"Brazil",0.086,"dengue"
"3564",2009,10,25,"India",0.335,"dengue"
"3565",2009,10,25,"Indonesia",0.141,"dengue"
"3566",2009,10,25,"Mexico",0.729,"dengue"
"3567",2009,10,25,"Philippines",0.194,"dengue"
"3568",2009,10,25,"Singapore",0.091,"dengue"
"3569",2009,10,25,"Thailand",0.071,"dengue"
"3570",2009,10,25,"Venezuela",0.637,"dengue"
"3571",2009,11,1,"Argentina",0.366,"dengue"
"3572",2009,11,1,"Bolivia",0.037,"dengue"
"3573",2009,11,1,"Brazil",0.109,"dengue"
"3574",2009,11,1,"India",0.316,"dengue"
"3575",2009,11,1,"Indonesia",0.158,"dengue"
"3576",2009,11,1,"Mexico",0.644,"dengue"
"3577",2009,11,1,"Philippines",0.15,"dengue"
"3578",2009,11,1,"Singapore",0.085,"dengue"
"3579",2009,11,1,"Thailand",0.09,"dengue"
"3580",2009,11,1,"Venezuela",0.656,"dengue"
"3581",2009,11,8,"Argentina",0.371,"dengue"
"3582",2009,11,8,"Bolivia",0.044,"dengue"
"3583",2009,11,8,"Brazil",0.118,"dengue"
"3584",2009,11,8,"India",0.267,"dengue"
"3585",2009,11,8,"Indonesia",0.146,"dengue"
"3586",2009,11,8,"Mexico",0.567,"dengue"
"3587",2009,11,8,"Philippines",0.146,"dengue"
"3588",2009,11,8,"Singapore",0.086,"dengue"
"3589",2009,11,8,"Thailand",0.102,"dengue"
"3590",2009,11,8,"Venezuela",0.681,"dengue"
"3591",2009,11,15,"Argentina",0.427,"dengue"
"3592",2009,11,15,"Bolivia",0.035,"dengue"
"3593",2009,11,15,"Brazil",0.122,"dengue"
"3594",2009,11,15,"India",0.206,"dengue"
"3595",2009,11,15,"Indonesia",0.143,"dengue"
"3596",2009,11,15,"Mexico",0.59,"dengue"
"3597",2009,11,15,"Philippines",0.154,"dengue"
"3598",2009,11,15,"Singapore",0.088,"dengue"
"3599",2009,11,15,"Thailand",0.112,"dengue"
"3600",2009,11,15,"Venezuela",0.69,"dengue"
"3601",2009,11,22,"Argentina",0.373,"dengue"
"3602",2009,11,22,"Bolivia",0.043,"dengue"
"3603",2009,11,22,"Brazil",0.142,"dengue"
"3604",2009,11,22,"India",0.17,"dengue"
"3605",2009,11,22,"Indonesia",0.123,"dengue"
"3606",2009,11,22,"Mexico",0.432,"dengue"
"3607",2009,11,22,"Philippines",0.177,"dengue"
"3608",2009,11,22,"Singapore",0.088,"dengue"
"3609",2009,11,22,"Thailand",0.107,"dengue"
"3610",2009,11,22,"Venezuela",0.729,"dengue"
"3611",2009,11,29,"Argentina",0.349,"dengue"
"3612",2009,11,29,"Bolivia",0.038,"dengue"
"3613",2009,11,29,"Brazil",0.121,"dengue"
"3614",2009,11,29,"India",0.125,"dengue"
"3615",2009,11,29,"Indonesia",0.153,"dengue"
"3616",2009,11,29,"Mexico",0.31,"dengue"
"3617",2009,11,29,"Philippines",0.17,"dengue"
"3618",2009,11,29,"Singapore",0.09,"dengue"
"3619",2009,11,29,"Thailand",0.097,"dengue"
"3620",2009,11,29,"Venezuela",0.626,"dengue"
"3621",2009,12,6,"Argentina",0.275,"dengue"
"3622",2009,12,6,"Bolivia",0.037,"dengue"
"3623",2009,12,6,"Brazil",0.103,"dengue"
"3624",2009,12,6,"India",0.105,"dengue"
"3625",2009,12,6,"Indonesia",0.144,"dengue"
"3626",2009,12,6,"Mexico",0.24,"dengue"
"3627",2009,12,6,"Philippines",0.164,"dengue"
"3628",2009,12,6,"Singapore",0.095,"dengue"
"3629",2009,12,6,"Thailand",0.087,"dengue"
"3630",2009,12,6,"Venezuela",0.573,"dengue"
"3631",2009,12,13,"Argentina",0.412,"dengue"
"3632",2009,12,13,"Bolivia",0.027,"dengue"
"3633",2009,12,13,"Brazil",0.11,"dengue"
"3634",2009,12,13,"India",0.08,"dengue"
"3635",2009,12,13,"Indonesia",0.141,"dengue"
"3636",2009,12,13,"Mexico",0.185,"dengue"
"3637",2009,12,13,"Philippines",0.15,"dengue"
"3638",2009,12,13,"Singapore",0.093,"dengue"
"3639",2009,12,13,"Thailand",0.093,"dengue"
"3640",2009,12,13,"Venezuela",0.502,"dengue"
"3641",2009,12,20,"Argentina",0.388,"dengue"
"3642",2009,12,20,"Bolivia",0.018,"dengue"
"3643",2009,12,20,"Brazil",0.108,"dengue"
"3644",2009,12,20,"India",0.069,"dengue"
"3645",2009,12,20,"Indonesia",0.129,"dengue"
"3646",2009,12,20,"Mexico",0.13,"dengue"
"3647",2009,12,20,"Philippines",0.135,"dengue"
"3648",2009,12,20,"Singapore",0.089,"dengue"
"3649",2009,12,20,"Thailand",0.089,"dengue"
"3650",2009,12,20,"Venezuela",0.45,"dengue"
"3651",2009,12,27,"Argentina",0.4,"dengue"
"3652",2009,12,27,"Bolivia",0.013,"dengue"
"3653",2009,12,27,"Brazil",0.127,"dengue"
"3654",2009,12,27,"India",0.067,"dengue"
"3655",2009,12,27,"Indonesia",0.13,"dengue"
"3656",2009,12,27,"Mexico",0.129,"dengue"
"3657",2009,12,27,"Philippines",0.177,"dengue"
"3658",2009,12,27,"Singapore",0.093,"dengue"
"3659",2009,12,27,"Thailand",0.077,"dengue"
"3660",2009,12,27,"Venezuela",0.434,"dengue"
"3661",2010,1,3,"Argentina",0.482,"dengue"
"3662",2010,1,3,"Bolivia",0.011,"dengue"
"3663",2010,1,3,"Brazil",0.161,"dengue"
"3664",2010,1,3,"India",0.071,"dengue"
"3665",2010,1,3,"Indonesia",0.15,"dengue"
"3666",2010,1,3,"Mexico",0.106,"dengue"
"3667",2010,1,3,"Philippines",0.175,"dengue"
"3668",2010,1,3,"Singapore",0.095,"dengue"
"3669",2010,1,3,"Thailand",0.079,"dengue"
"3670",2010,1,3,"Venezuela",0.471,"dengue"
"3671",2010,1,10,"Argentina",0.386,"dengue"
"3672",2010,1,10,"Bolivia",0.014,"dengue"
"3673",2010,1,10,"Brazil",0.185,"dengue"
"3674",2010,1,10,"India",0.057,"dengue"
"3675",2010,1,10,"Indonesia",0.178,"dengue"
"3676",2010,1,10,"Mexico",0.096,"dengue"
"3677",2010,1,10,"Philippines",0.17,"dengue"
"3678",2010,1,10,"Singapore",0.104,"dengue"
"3679",2010,1,10,"Thailand",0.096,"dengue"
"3680",2010,1,10,"Venezuela",0.414,"dengue"
"3681",2010,1,17,"Argentina",0.361,"dengue"
"3682",2010,1,17,"Bolivia",0.019,"dengue"
"3683",2010,1,17,"Brazil",0.199,"dengue"
"3684",2010,1,17,"India",0.051,"dengue"
"3685",2010,1,17,"Indonesia",0.17,"dengue"
"3686",2010,1,17,"Mexico",0.089,"dengue"
"3687",2010,1,17,"Philippines",0.151,"dengue"
"3688",2010,1,17,"Singapore",0.11,"dengue"
"3689",2010,1,17,"Thailand",0.095,"dengue"
"3690",2010,1,17,"Venezuela",0.395,"dengue"
"3691",2010,1,24,"Argentina",0.258,"dengue"
"3692",2010,1,24,"Bolivia",0.024,"dengue"
"3693",2010,1,24,"Brazil",0.212,"dengue"
"3694",2010,1,24,"India",0.045,"dengue"
"3695",2010,1,24,"Indonesia",0.167,"dengue"
"3696",2010,1,24,"Mexico",0.093,"dengue"
"3697",2010,1,24,"Philippines",0.166,"dengue"
"3698",2010,1,24,"Singapore",0.1,"dengue"
"3699",2010,1,24,"Thailand",0.093,"dengue"
"3700",2010,1,24,"Venezuela",0.371,"dengue"
"3701",2010,1,31,"Argentina",0.21,"dengue"
"3702",2010,1,31,"Bolivia",0.022,"dengue"
"3703",2010,1,31,"Brazil",0.257,"dengue"
"3704",2010,1,31,"India",0.041,"dengue"
"3705",2010,1,31,"Indonesia",0.174,"dengue"
"3706",2010,1,31,"Mexico",0.08,"dengue"
"3707",2010,1,31,"Philippines",0.169,"dengue"
"3708",2010,1,31,"Singapore",0.097,"dengue"
"3709",2010,1,31,"Thailand",0.096,"dengue"
"3710",2010,1,31,"Venezuela",0.362,"dengue"
"3711",2010,2,7,"Argentina",0.251,"dengue"
"3712",2010,2,7,"Bolivia",0.028,"dengue"
"3713",2010,2,7,"Brazil",0.318,"dengue"
"3714",2010,2,7,"India",0.041,"dengue"
"3715",2010,2,7,"Indonesia",0.168,"dengue"
"3716",2010,2,7,"Mexico",0.085,"dengue"
"3717",2010,2,7,"Philippines",0.146,"dengue"
"3718",2010,2,7,"Singapore",0.097,"dengue"
"3719",2010,2,7,"Thailand",0.094,"dengue"
"3720",2010,2,7,"Venezuela",0.337,"dengue"
"3721",2010,2,14,"Argentina",0.455,"dengue"
"3722",2010,2,14,"Bolivia",0.031,"dengue"
"3723",2010,2,14,"Brazil",0.37,"dengue"
"3724",2010,2,14,"India",0.038,"dengue"
"3725",2010,2,14,"Indonesia",0.164,"dengue"
"3726",2010,2,14,"Mexico",0.078,"dengue"
"3727",2010,2,14,"Philippines",0.148,"dengue"
"3728",2010,2,14,"Singapore",0.096,"dengue"
"3729",2010,2,14,"Thailand",0.096,"dengue"
"3730",2010,2,14,"Venezuela",0.345,"dengue"
"3731",2010,2,21,"Argentina",0.284,"dengue"
"3732",2010,2,21,"Bolivia",0.062,"dengue"
"3733",2010,2,21,"Brazil",0.583,"dengue"
"3734",2010,2,21,"India",0.027,"dengue"
"3735",2010,2,21,"Indonesia",0.153,"dengue"
"3736",2010,2,21,"Mexico",0.075,"dengue"
"3737",2010,2,21,"Philippines",0.138,"dengue"
"3738",2010,2,21,"Singapore",0.098,"dengue"
"3739",2010,2,21,"Thailand",0.095,"dengue"
"3740",2010,2,21,"Venezuela",0.373,"dengue"
"3741",2010,2,28,"Argentina",0.306,"dengue"
"3742",2010,2,28,"Bolivia",0.092,"dengue"
"3743",2010,2,28,"Brazil",0.596,"dengue"
"3744",2010,2,28,"India",0.02,"dengue"
"3745",2010,2,28,"Indonesia",0.161,"dengue"
"3746",2010,2,28,"Mexico",0.082,"dengue"
"3747",2010,2,28,"Philippines",0.125,"dengue"
"3748",2010,2,28,"Singapore",0.098,"dengue"
"3749",2010,2,28,"Thailand",0.102,"dengue"
"3750",2010,2,28,"Venezuela",0.361,"dengue"
"3751",2010,3,7,"Argentina",0.316,"dengue"
"3752",2010,3,7,"Bolivia",0.081,"dengue"
"3753",2010,3,7,"Brazil",0.626,"dengue"
"3754",2010,3,7,"India",0.016,"dengue"
"3755",2010,3,7,"Indonesia",0.168,"dengue"
"3756",2010,3,7,"Mexico",0.09,"dengue"
"3757",2010,3,7,"Philippines",0.12,"dengue"
"3758",2010,3,7,"Singapore",0.09,"dengue"
"3759",2010,3,7,"Thailand",0.107,"dengue"
"3760",2010,3,7,"Venezuela",0.366,"dengue"
"3761",2010,3,14,"Argentina",0.287,"dengue"
"3762",2010,3,14,"Bolivia",0.065,"dengue"
"3763",2010,3,14,"Brazil",0.623,"dengue"
"3764",2010,3,14,"India",0.017,"dengue"
"3765",2010,3,14,"Indonesia",0.167,"dengue"
"3766",2010,3,14,"Mexico",0.09,"dengue"
"3767",2010,3,14,"Philippines",0.138,"dengue"
"3768",2010,3,14,"Singapore",0.089,"dengue"
"3769",2010,3,14,"Thailand",0.096,"dengue"
"3770",2010,3,14,"Venezuela",0.375,"dengue"
"3771",2010,3,21,"Argentina",0.229,"dengue"
"3772",2010,3,21,"Bolivia",0.065,"dengue"
"3773",2010,3,21,"Brazil",0.652,"dengue"
"3774",2010,3,21,"India",0.017,"dengue"
"3775",2010,3,21,"Indonesia",0.161,"dengue"
"3776",2010,3,21,"Mexico",0.107,"dengue"
"3777",2010,3,21,"Philippines",0.113,"dengue"
"3778",2010,3,21,"Singapore",0.106,"dengue"
"3779",2010,3,21,"Thailand",0.095,"dengue"
"3780",2010,3,21,"Venezuela",0.35,"dengue"
"3781",2010,3,28,"Argentina",0.229,"dengue"
"3782",2010,3,28,"Bolivia",0.047,"dengue"
"3783",2010,3,28,"Brazil",0.586,"dengue"
"3784",2010,3,28,"India",0.012,"dengue"
"3785",2010,3,28,"Indonesia",0.154,"dengue"
"3786",2010,3,28,"Mexico",0.067,"dengue"
"3787",2010,3,28,"Philippines",0.117,"dengue"
"3788",2010,3,28,"Singapore",0.106,"dengue"
"3789",2010,3,28,"Thailand",0.082,"dengue"
"3790",2010,3,28,"Venezuela",0.325,"dengue"
"3791",2010,4,4,"Argentina",0.181,"dengue"
"3792",2010,4,4,"Bolivia",0.049,"dengue"
"3793",2010,4,4,"Brazil",0.623,"dengue"
"3794",2010,4,4,"India",0.013,"dengue"
"3795",2010,4,4,"Indonesia",0.158,"dengue"
"3796",2010,4,4,"Mexico",0.085,"dengue"
"3797",2010,4,4,"Philippines",0.097,"dengue"
"3798",2010,4,4,"Singapore",0.113,"dengue"
"3799",2010,4,4,"Thailand",0.072,"dengue"
"3800",2010,4,4,"Venezuela",0.351,"dengue"
"3801",2010,4,11,"Argentina",0.147,"dengue"
"3802",2010,4,11,"Bolivia",0.046,"dengue"
"3803",2010,4,11,"Brazil",0.62,"dengue"
"3804",2010,4,11,"India",0.009,"dengue"
"3805",2010,4,11,"Indonesia",0.154,"dengue"
"3806",2010,4,11,"Mexico",0.103,"dengue"
"3807",2010,4,11,"Philippines",0.089,"dengue"
"3808",2010,4,11,"Singapore",0.101,"dengue"
"3809",2010,4,11,"Thailand",0.069,"dengue"
