"","year","month","day","country","activity","disease"
"10471",2009,11,29,"Australia",96,"flu"
"10472",2009,11,29,"Austria",1229,"flu"
"10473",2009,11,29,"Belgium",105,"flu"
"10474",2009,11,29,"Bolivia",191,"flu"
"10475",2009,11,29,"Brazil",132,"flu"
"10476",2009,11,29,"Bulgaria",801,"flu"
"10477",2009,11,29,"Canada",2489,"flu"
"10478",2009,11,29,"Chile",3,"flu"
"10479",2009,11,29,"France",874,"flu"
"10480",2009,11,29,"Germany",1042,"flu"
"10481",2009,11,29,"Hungary",356,"flu"
"10482",2009,11,29,"Japan",753,"flu"
"10483",2009,11,29,"Mexico",1335,"flu"
"10484",2009,11,29,"Netherlands",56,"flu"
"10485",2009,11,29,"New.Zealand",17,"flu"
"10486",2009,11,29,"Norway",110,"flu"
"10487",2009,11,29,"Paraguay",147,"flu"
"10488",2009,11,29,"Peru",188,"flu"
"10489",2009,11,29,"Poland",273,"flu"
"10490",2009,11,29,"Romania",1110,"flu"
"10491",2009,11,29,"Russia",994,"flu"
"10492",2009,11,29,"South.Africa",1723,"flu"
"10493",2009,11,29,"Spain",84,"flu"
"10494",2009,11,29,"Sweden",7,"flu"
"10495",2009,11,29,"Switzerland",189,"flu"
"10496",2009,11,29,"Ukraine",459,"flu"
"10497",2009,11,29,"United.States",2560,"flu"
"10498",2009,11,29,"Uruguay",68,"flu"
"10499",2009,12,6,"Argentina",83,"flu"
"10500",2009,12,6,"Australia",90,"flu"
"10501",2009,12,6,"Austria",1074,"flu"
"10502",2009,12,6,"Belgium",100,"flu"
"10503",2009,12,6,"Bolivia",176,"flu"
"10504",2009,12,6,"Brazil",121,"flu"
"10505",2009,12,6,"Bulgaria",707,"flu"
"10506",2009,12,6,"Canada",2134,"flu"
"10507",2009,12,6,"Chile",3,"flu"
"10508",2009,12,6,"France",641,"flu"
"10509",2009,12,6,"Germany",982,"flu"
"10510",2009,12,6,"Hungary",318,"flu"
"10511",2009,12,6,"Japan",577,"flu"
"10512",2009,12,6,"Mexico",1376,"flu"
"10513",2009,12,6,"Netherlands",52,"flu"
"10514",2009,12,6,"New.Zealand",18,"flu"
"10515",2009,12,6,"Norway",108,"flu"
"10516",2009,12,6,"Paraguay",141,"flu"
"10517",2009,12,6,"Peru",167,"flu"
"10518",2009,12,6,"Poland",194,"flu"
"10519",2009,12,6,"Romania",1088,"flu"
"10520",2009,12,6,"Russia",702,"flu"
"10521",2009,12,6,"South.Africa",1895,"flu"
"10522",2009,12,6,"Spain",50,"flu"
"10523",2009,12,6,"Sweden",5,"flu"
"10524",2009,12,6,"Switzerland",186,"flu"
"10525",2009,12,6,"Ukraine",654,"flu"
"10526",2009,12,6,"United.States",2190,"flu"
"10527",2009,12,6,"Uruguay",64,"flu"
"10528",2009,12,13,"Argentina",87,"flu"
"10529",2009,12,13,"Australia",80,"flu"
"10530",2009,12,13,"Austria",1036,"flu"
"10531",2009,12,13,"Belgium",79,"flu"
"10532",2009,12,13,"Bolivia",168,"flu"
"10533",2009,12,13,"Brazil",122,"flu"
"10534",2009,12,13,"Bulgaria",807,"flu"
"10535",2009,12,13,"Canada",2077,"flu"
"10536",2009,12,13,"Chile",2,"flu"
"10537",2009,12,13,"France",424,"flu"
"10538",2009,12,13,"Germany",955,"flu"
"10539",2009,12,13,"Hungary",243,"flu"
"10540",2009,12,13,"Japan",466,"flu"
"10541",2009,12,13,"Mexico",1398,"flu"
"10542",2009,12,13,"Netherlands",42,"flu"
"10543",2009,12,13,"New.Zealand",14,"flu"
"10544",2009,12,13,"Norway",63,"flu"
"10545",2009,12,13,"Paraguay",131,"flu"
"10546",2009,12,13,"Peru",151,"flu"
"10547",2009,12,13,"Poland",124,"flu"
"10548",2009,12,13,"Romania",1030,"flu"
"10549",2009,12,13,"Russia",621,"flu"
"10550",2009,12,13,"South.Africa",1917,"flu"
"10551",2009,12,13,"Spain",45,"flu"
"10552",2009,12,13,"Sweden",3,"flu"
"10553",2009,12,13,"Switzerland",153,"flu"
"10554",2009,12,13,"Ukraine",919,"flu"
"10555",2009,12,13,"United.States",2032,"flu"
"10556",2009,12,13,"Uruguay",62,"flu"
"10557",2009,12,20,"Argentina",63,"flu"
"10558",2009,12,20,"Australia",72,"flu"
"10559",2009,12,20,"Austria",857,"flu"
"10560",2009,12,20,"Belgium",67,"flu"
"10561",2009,12,20,"Bolivia",144,"flu"
"10562",2009,12,20,"Brazil",110,"flu"
"10563",2009,12,20,"Bulgaria",808,"flu"
"10564",2009,12,20,"Canada",1957,"flu"
"10565",2009,12,20,"Chile",1,"flu"
"10566",2009,12,20,"France",203,"flu"
"10567",2009,12,20,"Germany",783,"flu"
"10568",2009,12,20,"Hungary",229,"flu"
"10569",2009,12,20,"Japan",472,"flu"
"10570",2009,12,20,"Mexico",1360,"flu"
"10571",2009,12,20,"Netherlands",26,"flu"
"10572",2009,12,20,"New.Zealand",12,"flu"
"10573",2009,12,20,"Norway",42,"flu"
"10574",2009,12,20,"Paraguay",131,"flu"
"10575",2009,12,20,"Peru",109,"flu"
"10576",2009,12,20,"Poland",83,"flu"
"10577",2009,12,20,"Romania",897,"flu"
"10578",2009,12,20,"Russia",605,"flu"
"10579",2009,12,20,"South.Africa",1722,"flu"
"10580",2009,12,20,"Spain",24,"flu"
"10581",2009,12,20,"Sweden",2,"flu"
"10582",2009,12,20,"Switzerland",124,"flu"
"10583",2009,12,20,"Ukraine",889,"flu"
"10584",2009,12,20,"United.States",2055,"flu"
"10585",2009,12,20,"Uruguay",57,"flu"
"10586",2009,12,27,"Argentina",64,"flu"
"10587",2009,12,27,"Australia",68,"flu"
"10588",2009,12,27,"Austria",768,"flu"
"10589",2009,12,27,"Belgium",59,"flu"
"10590",2009,12,27,"Bolivia",131,"flu"
"10591",2009,12,27,"Brazil",117,"flu"
"10592",2009,12,27,"Bulgaria",863,"flu"
"10593",2009,12,27,"Canada",2199,"flu"
"10594",2009,12,27,"Chile",2,"flu"
"10595",2009,12,27,"France",148,"flu"
"10596",2009,12,27,"Germany",865,"flu"
"10597",2009,12,27,"Hungary",152,"flu"
"10598",2009,12,27,"Japan",333,"flu"
"10599",2009,12,27,"Mexico",1478,"flu"
"10600",2009,12,27,"Netherlands",25,"flu"
"10601",2009,12,27,"New.Zealand",14,"flu"
"10602",2009,12,27,"Norway",36,"flu"
"10603",2009,12,27,"Paraguay",126,"flu"
"10604",2009,12,27,"Peru",121,"flu"
"10605",2009,12,27,"Poland",67,"flu"
"10606",2009,12,27,"Romania",825,"flu"
"10607",2009,12,27,"Russia",492,"flu"
"10608",2009,12,27,"South.Africa",1923,"flu"
"10609",2009,12,27,"Spain",37,"flu"
"10610",2009,12,27,"Sweden",3,"flu"
"10611",2009,12,27,"Switzerland",59,"flu"
"10612",2009,12,27,"Ukraine",759,"flu"
"10613",2009,12,27,"United.States",2199,"flu"
"10614",2009,12,27,"Uruguay",54,"flu"
"10615",2010,1,3,"Argentina",62,"flu"
"10616",2010,1,3,"Australia",75,"flu"
"10617",2010,1,3,"Austria",735,"flu"
"10618",2010,1,3,"Belgium",81,"flu"
"10619",2010,1,3,"Bolivia",126,"flu"
"10620",2010,1,3,"Brazil",120,"flu"
"10621",2010,1,3,"Bulgaria",770,"flu"
"10622",2010,1,3,"Canada",2176,"flu"
"10623",2010,1,3,"Chile",1,"flu"
"10624",2010,1,3,"France",130,"flu"
"10625",2010,1,3,"Germany",877,"flu"
"10626",2010,1,3,"Hungary",108,"flu"
"10627",2010,1,3,"Japan",350,"flu"
"10628",2010,1,3,"Mexico",1435,"flu"
"10629",2010,1,3,"Netherlands",31,"flu"
"10630",2010,1,3,"New.Zealand",13,"flu"
"10631",2010,1,3,"Norway",55,"flu"
"10632",2010,1,3,"Paraguay",118,"flu"
"10633",2010,1,3,"Peru",122,"flu"
"10634",2010,1,3,"Poland",59,"flu"
"10635",2010,1,3,"Romania",880,"flu"
"10636",2010,1,3,"Russia",554,"flu"
"10637",2010,1,3,"South.Africa",1643,"flu"
"10638",2010,1,3,"Spain",20,"flu"
"10639",2010,1,3,"Sweden",4,"flu"
"10640",2010,1,3,"Switzerland",45,"flu"
"10641",2010,1,3,"Ukraine",552,"flu"
"10642",2010,1,3,"United.States",2169,"flu"
"10643",2010,1,3,"Uruguay",56,"flu"
"10644",2010,1,10,"Argentina",62,"flu"
"10645",2010,1,10,"Australia",61,"flu"
"10646",2010,1,10,"Austria",735,"flu"
"10647",2010,1,10,"Belgium",61,"flu"
"10648",2010,1,10,"Bolivia",123,"flu"
"10649",2010,1,10,"Brazil",114,"flu"
"10650",2010,1,10,"Bulgaria",697,"flu"
"10651",2010,1,10,"Canada",1683,"flu"
"10652",2010,1,10,"Chile",1,"flu"
"10653",2010,1,10,"France",82,"flu"
"10654",2010,1,10,"Germany",769,"flu"
"10655",2010,1,10,"Hungary",100,"flu"
"10656",2010,1,10,"Japan",273,"flu"
"10657",2010,1,10,"Mexico",1518,"flu"
"10658",2010,1,10,"Netherlands",29,"flu"
"10659",2010,1,10,"New.Zealand",9,"flu"
"10660",2010,1,10,"Norway",42,"flu"
"10661",2010,1,10,"Paraguay",108,"flu"
"10662",2010,1,10,"Peru",119,"flu"
"10663",2010,1,10,"Poland",51,"flu"
"10664",2010,1,10,"Romania",848,"flu"
"10665",2010,1,10,"Russia",526,"flu"
"10666",2010,1,10,"South.Africa",1628,"flu"
"10667",2010,1,10,"Spain",17,"flu"
"10668",2010,1,10,"Sweden",2,"flu"
"10669",2010,1,10,"Switzerland",30,"flu"
"10670",2010,1,10,"Ukraine",414,"flu"
"10671",2010,1,10,"United.States",1916,"flu"
"10672",2010,1,10,"Uruguay",54,"flu"
"10673",2010,1,17,"Argentina",67,"flu"
"10674",2010,1,17,"Australia",57,"flu"
"10675",2010,1,17,"Austria",757,"flu"
"10676",2010,1,17,"Belgium",59,"flu"
"10677",2010,1,17,"Bolivia",129,"flu"
"10678",2010,1,17,"Brazil",109,"flu"
"10679",2010,1,17,"Bulgaria",620,"flu"
"10680",2010,1,17,"Canada",1695,"flu"
"10681",2010,1,17,"Chile",1,"flu"
"10682",2010,1,17,"France",51,"flu"
"10683",2010,1,17,"Germany",767,"flu"
"10684",2010,1,17,"Hungary",91,"flu"
"10685",2010,1,17,"Japan",236,"flu"
"10686",2010,1,17,"Mexico",1713,"flu"
"10687",2010,1,17,"Netherlands",28,"flu"
"10688",2010,1,17,"New.Zealand",8,"flu"
"10689",2010,1,17,"Norway",60,"flu"
"10690",2010,1,17,"Paraguay",108,"flu"
"10691",2010,1,17,"Peru",113,"flu"
"10692",2010,1,17,"Poland",44,"flu"
"10693",2010,1,17,"Romania",760,"flu"
"10694",2010,1,17,"Russia",524,"flu"
"10695",2010,1,17,"South.Africa",1632,"flu"
"10696",2010,1,17,"Spain",12,"flu"
"10697",2010,1,17,"Sweden",2,"flu"
"10698",2010,1,17,"Switzerland",27,"flu"
"10699",2010,1,17,"Ukraine",397,"flu"
"10700",2010,1,17,"United.States",1860,"flu"
"10701",2010,1,17,"Uruguay",53,"flu"
"10702",2010,1,24,"Argentina",67,"flu"
"10703",2010,1,24,"Australia",53,"flu"
"10704",2010,1,24,"Austria",704,"flu"
"10705",2010,1,24,"Belgium",64,"flu"
"10706",2010,1,24,"Bolivia",136,"flu"
"10707",2010,1,24,"Brazil",109,"flu"
"10708",2010,1,24,"Bulgaria",560,"flu"
"10709",2010,1,24,"Canada",1619,"flu"
"10710",2010,1,24,"Chile",1,"flu"
"10711",2010,1,24,"France",48,"flu"
"10712",2010,1,24,"Germany",880,"flu"
"10713",2010,1,24,"Hungary",96,"flu"
"10714",2010,1,24,"Japan",171,"flu"
"10715",2010,1,24,"Mexico",1781,"flu"
"10716",2010,1,24,"Netherlands",30,"flu"
"10717",2010,1,24,"New.Zealand",8,"flu"
"10718",2010,1,24,"Norway",45,"flu"
"10719",2010,1,24,"Paraguay",100,"flu"
"10720",2010,1,24,"Peru",125,"flu"
"10721",2010,1,24,"Poland",40,"flu"
"10722",2010,1,24,"Romania",703,"flu"
"10723",2010,1,24,"Russia",615,"flu"
"10724",2010,1,24,"South.Africa",1670,"flu"
"10725",2010,1,24,"Spain",11,"flu"
"10726",2010,1,24,"Sweden",3,"flu"
"10727",2010,1,24,"Switzerland",33,"flu"
"10728",2010,1,24,"Ukraine",398,"flu"
"10729",2010,1,24,"United.States",1861,"flu"
"10730",2010,1,24,"Uruguay",51,"flu"
"10731",2010,1,31,"Argentina",65,"flu"
"10732",2010,1,31,"Australia",71,"flu"
"10733",2010,1,31,"Austria",757,"flu"
"10734",2010,1,31,"Belgium",63,"flu"
"10735",2010,1,31,"Bolivia",134,"flu"
"10736",2010,1,31,"Brazil",114,"flu"
"10737",2010,1,31,"Bulgaria",585,"flu"
"10738",2010,1,31,"Canada",1757,"flu"
"10739",2010,1,31,"Chile",1,"flu"
"10740",2010,1,31,"France",42,"flu"
"10741",2010,1,31,"Germany",877,"flu"
"10742",2010,1,31,"Hungary",72,"flu"
"10743",2010,1,31,"Japan",110,"flu"
"10744",2010,1,31,"Mexico",1527,"flu"
"10745",2010,1,31,"Netherlands",28,"flu"
"10746",2010,1,31,"New.Zealand",11,"flu"
"10747",2010,1,31,"Norway",48,"flu"
"10748",2010,1,31,"Paraguay",95,"flu"
"10749",2010,1,31,"Peru",115,"flu"
"10750",2010,1,31,"Poland",36,"flu"
"10751",2010,1,31,"Romania",645,"flu"
"10752",2010,1,31,"Russia",640,"flu"
"10753",2010,1,31,"South.Africa",1730,"flu"
"10754",2010,1,31,"Spain",13,"flu"
"10755",2010,1,31,"Sweden",3,"flu"
"10756",2010,1,31,"Switzerland",31,"flu"
"10757",2010,1,31,"Ukraine",385,"flu"
"10758",2010,1,31,"United.States",1910,"flu"
"10759",2010,1,31,"Uruguay",53,"flu"
"10760",2010,2,7,"Argentina",70,"flu"
"10761",2010,2,7,"Australia",84,"flu"
"10762",2010,2,7,"Austria",796,"flu"
"10763",2010,2,7,"Belgium",65,"flu"
"10764",2010,2,7,"Bolivia",141,"flu"
"10765",2010,2,7,"Brazil",120,"flu"
"10766",2010,2,7,"Bulgaria",600,"flu"
"10767",2010,2,7,"Canada",1736,"flu"
"10768",2010,2,7,"Chile",1,"flu"
"10769",2010,2,7,"France",35,"flu"
"10770",2010,2,7,"Germany",931,"flu"
"10771",2010,2,7,"Hungary",68,"flu"
"10772",2010,2,7,"Japan",74,"flu"
"10773",2010,2,7,"Mexico",1567,"flu"
"10774",2010,2,7,"Netherlands",29,"flu"
"10775",2010,2,7,"New.Zealand",10,"flu"
"10776",2010,2,7,"Norway",44,"flu"
"10777",2010,2,7,"Paraguay",96,"flu"
"10778",2010,2,7,"Peru",117,"flu"
"10779",2010,2,7,"Poland",34,"flu"
"10780",2010,2,7,"Romania",620,"flu"
"10781",2010,2,7,"Russia",719,"flu"
"10782",2010,2,7,"South.Africa",1915,"flu"
"10783",2010,2,7,"Spain",10,"flu"
"10784",2010,2,7,"Sweden",3,"flu"
"10785",2010,2,7,"Switzerland",29,"flu"
"10786",2010,2,7,"Ukraine",403,"flu"
"10787",2010,2,7,"United.States",1944,"flu"
"10788",2010,2,7,"Uruguay",56,"flu"
"10789",2010,2,14,"Argentina",68,"flu"
"10790",2010,2,14,"Australia",93,"flu"
"10791",2010,2,14,"Austria",844,"flu"
"10792",2010,2,14,"Belgium",48,"flu"
"10793",2010,2,14,"Bolivia",145,"flu"
"10794",2010,2,14,"Brazil",130,"flu"
"10795",2010,2,14,"Bulgaria",567,"flu"
"10796",2010,2,14,"Canada",1717,"flu"
"10797",2010,2,14,"Chile",2,"flu"
"10798",2010,2,14,"France",26,"flu"
"10799",2010,2,14,"Germany",946,"flu"
"10800",2010,2,14,"Hungary",78,"flu"
"10801",2010,2,14,"Japan",51,"flu"
"10802",2010,2,14,"Mexico",1599,"flu"
"10803",2010,2,14,"Netherlands",29,"flu"
"10804",2010,2,14,"New.Zealand",10,"flu"
"10805",2010,2,14,"Norway",64,"flu"
"10806",2010,2,14,"Paraguay",96,"flu"
"10807",2010,2,14,"Peru",121,"flu"
"10808",2010,2,14,"Poland",35,"flu"
"10809",2010,2,14,"Romania",640,"flu"
"10810",2010,2,14,"Russia",720,"flu"
"10811",2010,2,14,"South.Africa",2019,"flu"
"10812",2010,2,14,"Spain",11,"flu"
"10813",2010,2,14,"Sweden",3,"flu"
"10814",2010,2,14,"Switzerland",26,"flu"
"10815",2010,2,14,"Ukraine",417,"flu"
"10816",2010,2,14,"United.States",2000,"flu"
"10817",2010,2,14,"Uruguay",57,"flu"
"10818",2010,2,21,"Argentina",71,"flu"
"10819",2010,2,21,"Australia",136,"flu"
"10820",2010,2,21,"Austria",854,"flu"
"10821",2010,2,21,"Belgium",55,"flu"
"10822",2010,2,21,"Bolivia",156,"flu"
"10823",2010,2,21,"Brazil",145,"flu"
"10824",2010,2,21,"Bulgaria",592,"flu"
"10825",2010,2,21,"Canada",1751,"flu"
"10826",2010,2,21,"Chile",1,"flu"
"10827",2010,2,21,"France",19,"flu"
"10828",2010,2,21,"Germany",979,"flu"
"10829",2010,2,21,"Hungary",61,"flu"
"10830",2010,2,21,"Japan",37,"flu"
"10831",2010,2,21,"Mexico",1627,"flu"
"10832",2010,2,21,"Netherlands",25,"flu"
"10833",2010,2,21,"New.Zealand",12,"flu"
"10834",2010,2,21,"Norway",58,"flu"
"10835",2010,2,21,"Paraguay",104,"flu"
"10836",2010,2,21,"Peru",122,"flu"
"10837",2010,2,21,"Poland",33,"flu"
"10838",2010,2,21,"Romania",648,"flu"
"10839",2010,2,21,"Russia",646,"flu"
"10840",2010,2,21,"South.Africa",1967,"flu"
"10841",2010,2,21,"Spain",9,"flu"
"10842",2010,2,21,"Sweden",2,"flu"
"10843",2010,2,21,"Switzerland",21,"flu"
"10844",2010,2,21,"Ukraine",391,"flu"
"10845",2010,2,21,"United.States",1968,"flu"
"10846",2010,2,21,"Uruguay",58,"flu"
"10847",2010,2,28,"Argentina",70,"flu"
"10848",2010,2,28,"Australia",138,"flu"
"10849",2010,2,28,"Austria",742,"flu"
"10850",2010,2,28,"Belgium",46,"flu"
"10851",2010,2,28,"Bolivia",164,"flu"
"10852",2010,2,28,"Brazil",152,"flu"
"10853",2010,2,28,"Bulgaria",548,"flu"
"10854",2010,2,28,"Canada",1748,"flu"
"10855",2010,2,28,"Chile",1,"flu"
"10856",2010,2,28,"France",15,"flu"
"10857",2010,2,28,"Germany",826,"flu"
"10858",2010,2,28,"Hungary",46,"flu"
"10859",2010,2,28,"Japan",21,"flu"
"10860",2010,2,28,"Mexico",1739,"flu"
"10861",2010,2,28,"Netherlands",19,"flu"
"10862",2010,2,28,"New.Zealand",12,"flu"
"10863",2010,2,28,"Norway",54,"flu"
"10864",2010,2,28,"Paraguay",108,"flu"
"10865",2010,2,28,"Peru",121,"flu"
"10866",2010,2,28,"Poland",31,"flu"
"10867",2010,2,28,"Romania",657,"flu"
"10868",2010,2,28,"Russia",527,"flu"
"10869",2010,2,28,"South.Africa",1991,"flu"
"10870",2010,2,28,"Spain",8,"flu"
"10871",2010,2,28,"Sweden",2,"flu"
"10872",2010,2,28,"Switzerland",16,"flu"
"10873",2010,2,28,"Ukraine",361,"flu"
"10874",2010,2,28,"United.States",1888,"flu"
"10875",2010,2,28,"Uruguay",56,"flu"
"10876",2010,3,7,"Argentina",71,"flu"
"10877",2010,3,7,"Australia",167,"flu"
"10878",2010,3,7,"Austria",708,"flu"
"10879",2010,3,7,"Belgium",52,"flu"
"10880",2010,3,7,"Bolivia",186,"flu"
"10881",2010,3,7,"Brazil",175,"flu"
"10882",2010,3,7,"Bulgaria",584,"flu"
"10883",2010,3,7,"Canada",1725,"flu"
"10884",2010,3,7,"Chile",1,"flu"
"10885",2010,3,7,"France",13,"flu"
"10886",2010,3,7,"Germany",784,"flu"
"10887",2010,3,7,"Hungary",52,"flu"
"10888",2010,3,7,"Japan",17,"flu"
"10889",2010,3,7,"Mexico",1667,"flu"
"10890",2010,3,7,"Netherlands",22,"flu"
"10891",2010,3,7,"New.Zealand",16,"flu"
"10892",2010,3,7,"Norway",50,"flu"
"10893",2010,3,7,"Paraguay",133,"flu"
"10894",2010,3,7,"Peru",135,"flu"
"10895",2010,3,7,"Poland",28,"flu"
"10896",2010,3,7,"Romania",680,"flu"
"10897",2010,3,7,"Russia",477,"flu"
"10898",2010,3,7,"South.Africa",2153,"flu"
"10899",2010,3,7,"Spain",10,"flu"
"10900",2010,3,7,"Sweden",2,"flu"
"10901",2010,3,7,"Switzerland",15,"flu"
"10902",2010,3,7,"Ukraine",381,"flu"
"10903",2010,3,7,"United.States",1793,"flu"
"10904",2010,3,7,"Uruguay",54,"flu"
"10905",2010,3,14,"Argentina",92,"flu"
"10906",2010,3,14,"Australia",174,"flu"
"10907",2010,3,14,"Austria",688,"flu"
"10908",2010,3,14,"Belgium",54,"flu"
"10909",2010,3,14,"Bolivia",210,"flu"
"10910",2010,3,14,"Brazil",172,"flu"
"10911",2010,3,14,"Bulgaria",616,"flu"
"10912",2010,3,14,"Canada",1523,"flu"
"10913",2010,3,14,"Chile",2,"flu"
"10914",2010,3,14,"France",11,"flu"
"10915",2010,3,14,"Germany",699,"flu"
"10916",2010,3,14,"Hungary",54,"flu"
"10917",2010,3,14,"Japan",13,"flu"
"10918",2010,3,14,"Mexico",1515,"flu"
"10919",2010,3,14,"Netherlands",23,"flu"
"10920",2010,3,14,"New.Zealand",15,"flu"
"10921",2010,3,14,"Norway",52,"flu"
"10922",2010,3,14,"Paraguay",149,"flu"
"10923",2010,3,14,"Peru",151,"flu"
"10924",2010,3,14,"Poland",27,"flu"
"10925",2010,3,14,"Romania",667,"flu"
"10926",2010,3,14,"Russia",470,"flu"
"10927",2010,3,14,"South.Africa",2138,"flu"
"10928",2010,3,14,"Spain",8,"flu"
"10929",2010,3,14,"Sweden",3,"flu"
"10930",2010,3,14,"Switzerland",14,"flu"
"10931",2010,3,14,"Ukraine",334,"flu"
"10932",2010,3,14,"United.States",1619,"flu"
"10933",2010,3,14,"Uruguay",58,"flu"
"10934",2010,3,21,"Argentina",98,"flu"
"10935",2010,3,21,"Australia",158,"flu"
"10936",2010,3,21,"Austria",640,"flu"
"10937",2010,3,21,"Belgium",47,"flu"
"10938",2010,3,21,"Bolivia",250,"flu"
"10939",2010,3,21,"Brazil",171,"flu"
"10940",2010,3,21,"Bulgaria",476,"flu"
"10941",2010,3,21,"Canada",1404,"flu"
"10942",2010,3,21,"Chile",3,"flu"
"10943",2010,3,21,"France",9,"flu"
"10944",2010,3,21,"Germany",627,"flu"
"10945",2010,3,21,"Hungary",53,"flu"
"10946",2010,3,21,"Japan",10,"flu"
"10947",2010,3,21,"Mexico",1351,"flu"
"10948",2010,3,21,"Netherlands",20,"flu"
"10949",2010,3,21,"New.Zealand",17,"flu"
"10950",2010,3,21,"Norway",49,"flu"
"10951",2010,3,21,"Paraguay",174,"flu"
"10952",2010,3,21,"Peru",160,"flu"
"10953",2010,3,21,"Poland",25,"flu"
"10954",2010,3,21,"Romania",669,"flu"
"10955",2010,3,21,"Russia",421,"flu"
"10956",2010,3,21,"South.Africa",2044,"flu"
"10957",2010,3,21,"Spain",8,"flu"
"10958",2010,3,21,"Sweden",3,"flu"
"10959",2010,3,21,"Switzerland",12,"flu"
"10960",2010,3,21,"Ukraine",308,"flu"
"10961",2010,3,21,"United.States",1511,"flu"
"10962",2010,3,21,"Uruguay",63,"flu"
"10963",2010,3,28,"Argentina",95,"flu"
"10964",2010,3,28,"Australia",122,"flu"
"10965",2010,3,28,"Austria",510,"flu"
"10966",2010,3,28,"Belgium",34,"flu"
"10967",2010,3,28,"Bolivia",258,"flu"
"10968",2010,3,28,"Brazil",166,"flu"
"10969",2010,3,28,"Bulgaria",397,"flu"
"10970",2010,3,28,"Canada",1255,"flu"
"10971",2010,3,28,"Chile",4,"flu"
"10972",2010,3,28,"France",9,"flu"
"10973",2010,3,28,"Germany",515,"flu"
"10974",2010,3,28,"Hungary",37,"flu"
"10975",2010,3,28,"Japan",8,"flu"
"10976",2010,3,28,"Mexico",1037,"flu"
"10977",2010,3,28,"Netherlands",16,"flu"
"10978",2010,3,28,"New.Zealand",17,"flu"
"10979",2010,3,28,"Norway",29,"flu"
"10980",2010,3,28,"Paraguay",188,"flu"
"10981",2010,3,28,"Peru",151,"flu"
"10982",2010,3,28,"Poland",22,"flu"
"10983",2010,3,28,"Romania",618,"flu"
"10984",2010,3,28,"Russia",389,"flu"
"10985",2010,3,28,"South.Africa",2288,"flu"
"10986",2010,3,28,"Spain",5,"flu"
"10987",2010,3,28,"Sweden",2,"flu"
"10988",2010,3,28,"Switzerland",10,"flu"
"10989",2010,3,28,"Ukraine",288,"flu"
"10990",2010,3,28,"United.States",1350,"flu"
"10991",2010,3,28,"Uruguay",70,"flu"
"10992",2010,4,4,"Argentina",109,"flu"
"10993",2010,4,4,"Australia",125,"flu"
"10994",2010,4,4,"Austria",500,"flu"
"10995",2010,4,4,"Belgium",26,"flu"
"10996",2010,4,4,"Bolivia",285,"flu"
"10997",2010,4,4,"Brazil",193,"flu"
"10998",2010,4,4,"Bulgaria",385,"flu"
"10999",2010,4,4,"Canada",1160,"flu"
"11000",2010,4,4,"Chile",4,"flu"
"11001",2010,4,4,"France",8,"flu"
"11002",2010,4,4,"Germany",498,"flu"
"11003",2010,4,4,"Hungary",32,"flu"
"11004",2010,4,4,"Japan",6,"flu"
"11005",2010,4,4,"Mexico",917,"flu"
"11006",2010,4,4,"Netherlands",17,"flu"
"11007",2010,4,4,"New.Zealand",12,"flu"
"11008",2010,4,4,"Norway",36,"flu"
"11009",2010,4,4,"Paraguay",213,"flu"
"11010",2010,4,4,"Peru",162,"flu"
"11011",2010,4,4,"Poland",20,"flu"
"11012",2010,4,4,"Romania",598,"flu"
"11013",2010,4,4,"Russia",419,"flu"
"11014",2010,4,4,"South.Africa",2224,"flu"
"11015",2010,4,4,"Spain",8,"flu"
"11016",2010,4,4,"Sweden",2,"flu"
"11017",2010,4,4,"Switzerland",10,"flu"
"11018",2010,4,4,"Ukraine",254,"flu"
"11019",2010,4,4,"United.States",1257,"flu"
"11020",2010,4,4,"Uruguay",79,"flu"
"11021",2010,4,11,"Argentina",114,"flu"
"11022",2010,4,11,"Australia",167,"flu"
"11023",2010,4,11,"Austria",514,"flu"
"11024",2010,4,11,"Belgium",25,"flu"
"11025",2010,4,11,"Bolivia",299,"flu"
"11026",2010,4,11,"Brazil",210,"flu"
"11027",2010,4,11,"Bulgaria",366,"flu"
"11028",2010,4,11,"Canada",1077,"flu"
"11029",2010,4,11,"Chile",5,"flu"
"11030",2010,4,11,"France",7,"flu"
"11031",2010,4,11,"Germany",497,"flu"
"11032",2010,4,11,"Hungary",31,"flu"
"11033",2010,4,11,"Japan",6,"flu"
"11034",2010,4,11,"Mexico",1009,"flu"
"11035",2010,4,11,"Netherlands",16,"flu"
"11036",2010,4,11,"New.Zealand",16,"flu"
"11037",2010,4,11,"Norway",26,"flu"
"11038",2010,4,11,"Paraguay",262,"flu"
"11039",2010,4,11,"Peru",187,"flu"
"11040",2010,4,11,"Poland",18,"flu"
"11041",2010,4,11,"Romania",573,"flu"
"11042",2010,4,11,"Russia",456,"flu"
"11043",2010,4,11,"South.Africa",2350,"flu"
"11044",2010,4,11,"Spain",6,"flu"
"11045",2010,4,11,"Sweden",2,"flu"
"11046",2010,4,11,"Switzerland",9,"flu"
"11047",2010,4,11,"Ukraine",256,"flu"
"11048",2010,4,11,"United.States",1123,"flu"
"11049",2010,4,11,"Uruguay",82,"flu"
"11050",2010,4,18,"Argentina",127,"flu"
"11051",2010,4,18,"Australia",170,"flu"
"11052",2010,4,18,"Austria",502,"flu"
"11053",2010,4,18,"Belgium",22,"flu"
